num_pages_with_shareholder_proposal,Filename,Date Filed,CIK,Form Type,Company Name
0,edgar/data/1662972/0001193125-17-132505.txt,2017-04-21,1662972,DEF 14A,"Blackstone Real Estate Income Trust, Inc."
0,edgar/data/1667939/0001571049-17-003721.txt,2017-04-19,1667939,DEF 14A,"FSB Bancorp, Inc."
0,edgar/data/1668397/0001564590-17-006065.txt,2017-04-05,1668397,DEF 14A,"Medpace Holdings, Inc."
0,edgar/data/1669162/0001669162-17-000014.txt,2017-04-07,1669162,DEF 14A,"Kinsale Capital Group, Inc."
0,edgar/data/1669792/0001193125-17-122256.txt,2017-04-13,1669792,DEF 14A,"AdvancePierre Foods Holdings, Inc."
0,edgar/data/1669811/0001193125-17-124366.txt,2017-04-14,1669811,DEF 14A,"Donnelley Financial Solutions, Inc."
0,edgar/data/1669812/0001193125-17-119933.txt,2017-04-11,1669812,DEF 14A,"LSC Communications, Inc."
0,edgar/data/1671584/0001193125-17-123795.txt,2017-04-14,1671584,DEF 14A,Aptevo Therapeutics Inc.
0,edgar/data/1671933/0001193125-17-211807.txt,2017-06-23,1671933,DEF 14A,"Trade Desk, Inc."
0,edgar/data/1672326/0001654954-17-003802.txt,2017-04-28,1672326,DEF 14A,"Yuma Energy, Inc."
3,edgar/data/1672909/0000897101-17-000488.txt,2017-04-28,1672909,DEF 14A,Canterbury Park Holding Corp
1,edgar/data/1673985/0000930413-17-001555.txt,2017-04-13,1673985,DEF 14A,AdvanSix Inc.
3,edgar/data/1674416/0001193125-17-127264.txt,2017-04-18,1674416,DEF 14A,CRISPR Therapeutics AG
2,edgar/data/1674910/0001193125-17-107822.txt,2017-04-03,1674910,DEF 14A,VALVOLINE INC
0,edgar/data/1674930/0001193125-17-118567.txt,2017-04-10,1674930,DEF 14A,"Fulgent Genetics, Inc."
0,edgar/data/1675192/0001437749-17-006494.txt,2017-04-12,1675192,DEF 14A,Ottawa Bancorp Inc
2,edgar/data/1676479/0001564590-17-006799.txt,2017-04-21,1676479,DEF 14A,"CapStar Financial Holdings, Inc."
0,edgar/data/1677576/0001144204-17-018889.txt,2017-04-04,1677576,DEF 14A,INNOVATIVE INDUSTRIAL PROPERTIES INC
0,edgar/data/1677703/0001193125-17-118463.txt,2017-04-10,1677703,DEF 14A,CONDUENT Inc
0,edgar/data/1677761/0001193125-17-111759.txt,2017-04-05,1677761,DEF 14A,"Parkway, Inc."
0,edgar/data/1678463/0001193125-17-148544.txt,2017-04-28,1678463,DEF 14A,"Forterra, Inc."
0,edgar/data/1678531/0001678531-17-000097.txt,2017-04-13,1678531,DEF 14A,Envision Healthcare Corp
0,edgar/data/1679049/0001144204-17-023218.txt,2017-04-28,1679049,DEF 14A,"International Seaways, Inc."
0,edgar/data/1679268/0001679268-17-000015.txt,2017-04-28,1679268,DEF 14A,"Mammoth Energy Services, Inc."
0,edgar/data/1680048/0001144204-17-023120.txt,2017-04-28,1680048,DEF 14A,"MUSTANG BIO, INC."
0,edgar/data/1680378/0001144204-17-021100.txt,2017-04-20,1680378,DEF 14A,"SenesTech, Inc."
0,edgar/data/1681903/0001681903-17-000006.txt,2017-04-13,1681903,DEF 14A,"ICC Holdings, Inc."
0,edgar/data/1688568/0001626129-17-000421.txt,2017-06-23,1688568,DEF 14A,DXC Technology Co
2,edgar/data/1691433/0001193125-17-196709.txt,2017-06-07,1691433,DEF 14A,BlackRock 2022 Global Income Opportunity Trust
0,edgar/data/16918/0001193125-17-191982.txt,2017-06-02,16918,DEF 14A,"CONSTELLATION BRANDS, INC."
1,edgar/data/1692412/0001193125-17-182496.txt,2017-05-25,1692412,DEF 14A,Playa Hotels & Resorts N.V.
0,edgar/data/17313/0001558370-17-004847.txt,2017-06-16,17313,DEF 14A,CAPITAL SOUTHWEST CORP
13,edgar/data/18230/0001206774-17-001442.txt,2017-04-26,18230,DEF 14A,CATERPILLAR INC
0,edgar/data/18255/0001206774-17-001129.txt,2017-04-10,18255,DEF 14A,CATO CORP
1,edgar/data/18498/0001193125-17-167690.txt,2017-05-12,18498,DEF 14A,GENESCO INC
11,edgar/data/18926/0001193125-17-122892.txt,2017-04-13,18926,DEF 14A,"CENTURYLINK, INC"
0,edgar/data/19584/0001157523-17-001005.txt,2017-04-10,19584,DEF 14A,CHEMED CORP
0,edgar/data/19745/0001628280-17-003487.txt,2017-04-10,19745,DEF 14A,CHESAPEAKE UTILITIES CORP
2,edgar/data/202741/0001193125-17-162812.txt,2017-05-08,202741,DEF 14A,"BLACKROCK PACIFIC FUND, INC."
0,edgar/data/20629/0000020629-17-000065.txt,2017-06-23,20629,DEF 14A,CSS INDUSTRIES INC
0,edgar/data/21535/0001437749-17-006368.txt,2017-04-10,21535,DEF 14A,COHU INC
0,edgar/data/2178/0000002178-17-000023.txt,2017-04-11,2178,DEF 14A,"ADAMS RESOURCES & ENERGY, INC."
0,edgar/data/2186/0001654954-17-003622.txt,2017-04-25,2186,DEF 14A,RELM WIRELESS CORP
0,edgar/data/225030/0001387131-17-002626.txt,2017-05-11,225030,DEF 14A,AFL CIO HOUSING INVESTMENT TRUST
3,edgar/data/22701/0000897101-17-000445.txt,2017-04-12,22701,DEF 14A,COMMUNICATIONS SYSTEMS INC
2,edgar/data/230382/0001193125-17-162800.txt,2017-05-08,230382,DEF 14A,"BlackRock Value Opportunities Fund, Inc."
0,edgar/data/23194/0001193125-17-107999.txt,2017-04-03,23194,DEF 14A,COMSTOCK RESOURCES INC
2,edgar/data/24090/0001193125-17-141630.txt,2017-04-27,24090,DEF 14A,CITIZENS INC
0,edgar/data/24104/0001104659-17-028396.txt,2017-05-01,24104,DEF 14A,CONTINENTAL MATERIALS CORP
0,edgar/data/24545/0001308179-17-000110.txt,2017-04-05,24545,DEF 14A,MOLSON COORS BREWING CO
8,edgar/data/25475/0001193125-17-114915.txt,2017-04-07,25475,DEF 14A,CRAWFORD & CO
0,edgar/data/25743/0001387131-17-002244.txt,2017-04-25,25743,DEF 14A,"TherapeuticsMD, Inc."
0,edgar/data/25895/0001437749-17-011957.txt,2017-06-29,25895,DEF 14A,CROWN CRAFTS INC
1,edgar/data/26058/0000026058-17-000035.txt,2017-04-05,26058,DEF 14A,CTS CORP
0,edgar/data/276283/0001445866-17-000431.txt,2017-04-07,276283,DEF 14A,EVANS & SUTHERLAND COMPUTER CORP
1,edgar/data/277638/0000277638-17-000014.txt,2017-04-06,277638,DEF 14A,DAVEY TREE EXPERT CO
1,edgar/data/277948/0001206774-17-001259.txt,2017-04-20,277948,DEF 14A,CSX CORP
2,edgar/data/278130/0001193125-17-166627.txt,2017-05-11,278130,DEF 14A,PIER 1 IMPORTS INC/DE
0,edgar/data/278165/0001493152-17-004605.txt,2017-05-01,278165,DEF 14A,"Quest Solution, Inc."
0,edgar/data/278166/0000278166-17-000026.txt,2017-06-14,278166,DEF 14A,CAVCO INDUSTRIES INC
0,edgar/data/27904/0001193125-17-148344.txt,2017-04-28,27904,DEF 14A,DELTA AIR LINES INC /DE/
0,edgar/data/28917/0001047469-17-002402.txt,2017-04-07,28917,DEF 14A,"DILLARD'S, INC."
0,edgar/data/29002/0001564590-17-006019.txt,2017-04-05,29002,DEF 14A,DIODES INC /DEL/
3,edgar/data/29989/0001206774-17-001191.txt,2017-04-13,29989,DEF 14A,OMNICOM GROUP INC.
1,edgar/data/30125/0001193125-17-165500.txt,2017-05-10,30125,DEF 14A,Insight Select Income Fund
0,edgar/data/30554/0001193125-17-123955.txt,2017-04-14,30554,DEF 14A,DUPONT E I DE NEMOURS & CO
8,edgar/data/30625/0001308179-17-000124.txt,2017-04-07,30625,DEF 14A,FLOWSERVE CORP
1,edgar/data/30697/0001193125-17-120091.txt,2017-04-11,30697,DEF 14A,Wendy's Co
2,edgar/data/310056/0000310056-17-000021.txt,2017-06-15,310056,DEF 14A,VICON INDUSTRIES INC /NY/
16,edgar/data/310158/0001308179-17-000129.txt,2017-04-10,310158,DEF 14A,"Merck & Co., Inc."
1,edgar/data/311817/0001575872-17-000081.txt,2017-06-30,311817,DEF 14A,HMG COURTLAND PROPERTIES INC
2,edgar/data/31235/0001206774-17-001148.txt,2017-04-10,31235,DEF 14A,EASTMAN KODAK CO
4,edgar/data/313143/0000313143-17-000025.txt,2017-06-12,313143,DEF 14A,HAEMONETICS CORP
0,edgar/data/31347/0001193125-17-121110.txt,2017-04-12,31347,DEF 14A,ECHELON CORP
0,edgar/data/314203/0001104659-17-023594.txt,2017-04-14,314203,DEF 14A,McEwen Mining Inc.
0,edgar/data/314227/0001654954-17-005295.txt,2017-06-02,314227,DEF 14A,"TOMI Environmental Solutions, Inc."
0,edgar/data/315213/0001193125-17-127655.txt,2017-04-19,315213,DEF 14A,HALF ROBERT INTERNATIONAL INC /DE/
0,edgar/data/315545/0001193125-17-143203.txt,2017-04-27,315545,DEF 14A,"PROVECTUS BIOPHARMACEUTICALS, INC."
2,edgar/data/315709/0001047469-17-002658.txt,2017-04-17,315709,DEF 14A,INTERNATIONAL BANCSHARES CORP
2,edgar/data/315849/0000315849-17-000010.txt,2017-04-20,315849,DEF 14A,SOUTHWEST GEORGIA FINANCIAL CORP
0,edgar/data/315852/0001308179-17-000122.txt,2017-04-07,315852,DEF 14A,RANGE RESOURCES CORP
1,edgar/data/315858/0001174947-17-000644.txt,2017-04-21,315858,DEF 14A,BBX Capital Corp
0,edgar/data/315958/0001140361-17-025433.txt,2017-06-19,315958,DEF 14A,CREDITRISKMONITOR COM INC
3,edgar/data/316300/0001193125-17-133827.txt,2017-04-24,316300,DEF 14A,EXCO RESOURCES INC
0,edgar/data/31667/0001185185-17-001399.txt,2017-06-16,31667,DEF 14A,EDUCATIONAL DEVELOPMENT CORP
0,edgar/data/316762/0001140361-17-026155.txt,2017-06-27,316762,DEF 14A,TRIDAN CORP
3,edgar/data/318154/0001193125-17-113496.txt,2017-04-06,318154,DEF 14A,AMGEN INC
0,edgar/data/318306/0001144204-17-019907.txt,2017-04-11,318306,DEF 14A,ABEONA THERAPEUTICS INC.
0,edgar/data/318673/0001096906-17-000374.txt,2017-05-19,318673,DEF 14A,SECURITY NATIONAL FINANCIAL CORP
3,edgar/data/318833/0000318833-17-000012.txt,2017-04-12,318833,DEF 14A,TEAM INC
0,edgar/data/319458/0001437749-17-008878.txt,2017-05-12,319458,DEF 14A,Enservco Corp
0,edgar/data/319671/0001437749-17-007650.txt,2017-05-01,319671,DEF 14A,GLOBAL GOLD CORP
0,edgar/data/3197/0001193125-17-109665.txt,2017-04-04,3197,DEF 14A,CECO ENVIRONMENTAL CORP
1,edgar/data/319815/0000319815-17-000043.txt,2017-06-02,319815,DEF 14A,MAXWELL TECHNOLOGIES INC
0,edgar/data/320121/0000320121-17-000010.txt,2017-04-17,320121,DEF 14A,TELOS CORP
0,edgar/data/320340/0001437749-17-006120.txt,2017-04-05,320340,DEF 14A,INTELLIGENT SYSTEMS CORP
1,edgar/data/33002/0001193125-17-184830.txt,2017-05-26,33002,DEF 14A,"ENNIS, INC."
0,edgar/data/33992/0001021771-17-000071.txt,2017-06-29,33992,DEF 14A,"KINGSTONE COMPANIES, INC."
0,edgar/data/34067/0000034067-17-000016.txt,2017-04-05,34067,DEF 14A,DMC Global Inc.
7,edgar/data/34088/0001193125-17-122538.txt,2017-04-13,34088,DEF 14A,EXXON MOBIL CORP
0,edgar/data/34563/0001193125-17-172366.txt,2017-05-16,34563,DEF 14A,FARMER BROTHERS CO
0,edgar/data/34956/0001654954-17-003805.txt,2017-04-28,34956,DEF 14A,"TENAX THERAPEUTICS, INC."
0,edgar/data/3499/0001193125-17-114979.txt,2017-04-07,3499,DEF 14A,ALEXANDERS INC
1,edgar/data/350737/0001213900-17-004071.txt,2017-04-21,350737,DEF 14A,OCEAN BIO CHEM INC
0,edgar/data/350846/0001104659-17-025811.txt,2017-04-25,350846,DEF 14A,SUPREME INDUSTRIES INC
0,edgar/data/350894/0000350894-17-000021.txt,2017-04-05,350894,DEF 14A,SEI INVESTMENTS CO
0,edgar/data/351569/0001144204-17-018356.txt,2017-04-03,351569,DEF 14A,Ameris Bancorp
3,edgar/data/351817/0001193125-17-111682.txt,2017-04-05,351817,DEF 14A,SWIFT ENERGY CO
2,edgar/data/351834/0001062993-17-001871.txt,2017-04-13,351834,DEF 14A,SunOpta Inc.
1,edgar/data/351998/0000351998-17-000013.txt,2017-04-04,351998,DEF 14A,DATA I/O CORP
3,edgar/data/352825/0001626129-17-000213.txt,2017-04-12,352825,DEF 14A,FOSTER L B CO
0,edgar/data/352915/0001193125-17-112413.txt,2017-04-06,352915,DEF 14A,UNIVERSAL HEALTH SERVICES INC
0,edgar/data/352998/0001628280-17-003299.txt,2017-04-03,352998,DEF 14A,"Teligent, Inc."
0,edgar/data/353569/0000353569-17-000023.txt,2017-04-13,353569,DEF 14A,QUIDEL CORP /DE/
15,edgar/data/354950/0001193125-17-108511.txt,2017-04-03,354950,DEF 14A,HOME DEPOT INC
0,edgar/data/355019/0000355019-17-000008.txt,2017-04-26,355019,DEF 14A,FONAR CORP
2,edgar/data/355379/0001206774-17-001813.txt,2017-06-09,355379,DEF 14A,MIDWEST HOLDING INC.
3,edgar/data/355811/0000355811-17-000020.txt,2017-04-03,355811,DEF 14A,GENTEX CORP
0,edgar/data/355999/0001193125-17-120674.txt,2017-04-12,355999,DEF 14A,ESSENDANT INC
0,edgar/data/356028/0001308179-17-000200.txt,2017-06-22,356028,DEF 14A,"CA, INC."
0,edgar/data/356130/0000356130-17-000067.txt,2017-04-13,356130,DEF 14A,EMC INSURANCE GROUP INC
0,edgar/data/35616/0001398344-17-007810.txt,2017-06-22,35616,DEF 14A,FINANCE CO OF PENNSYLVANIA
1,edgar/data/356171/0001193125-17-126145.txt,2017-04-17,356171,DEF 14A,TRICO BANCSHARES /
0,edgar/data/357097/0000357097-17-000039.txt,2017-04-27,357097,DEF 14A,"Fibrocell Science, Inc."
2,edgar/data/3570/0001193125-17-125959.txt,2017-04-17,3570,DEF 14A,CHENIERE ENERGY INC
0,edgar/data/357173/0001047469-17-002637.txt,2017-04-14,357173,DEF 14A,OLD SECOND BANCORP INC
2,edgar/data/357301/0001193125-17-108765.txt,2017-04-03,357301,DEF 14A,TRUSTCO BANK CORP N Y
1,edgar/data/36506/0001047469-17-002885.txt,2017-04-25,36506,DEF 14A,MACKINAC FINANCIAL CORP /MI/
0,edgar/data/38984/0001564590-17-006635.txt,2017-04-18,38984,DEF 14A,"Real Industry, Inc."
0,edgar/data/39677/0001193125-17-127931.txt,2017-04-19,39677,DEF 14A,"AV Homes, Inc."
0,edgar/data/39911/0001206774-17-001057.txt,2017-04-04,39911,DEF 14A,GAP INC
0,edgar/data/4187/0000897101-17-000759.txt,2017-06-26,4187,DEF 14A,INDUSTRIAL SERVICES OF AMERICA INC
0,edgar/data/42316/0000042316-17-000017.txt,2017-04-19,42316,DEF 14A,GOLDFIELD CORP
0,edgar/data/4447/0001193125-17-148338.txt,2017-04-28,4447,DEF 14A,HESS CORP
0,edgar/data/45012/0001308179-17-000120.txt,2017-04-07,45012,DEF 14A,HALLIBURTON CO
5,edgar/data/46080/0001193125-17-109540.txt,2017-04-04,46080,DEF 14A,HASBRO INC
4,edgar/data/46129/0001104659-17-021249.txt,2017-04-04,46129,DEF 14A,ALLIED MOTION TECHNOLOGIES INC
1,edgar/data/46250/0000046250-17-000019.txt,2017-06-30,46250,DEF 14A,HAWKINS INC
0,edgar/data/49615/0001493152-17-004532.txt,2017-04-28,49615,DEF 14A,ID SYSTEMS INC
0,edgar/data/49754/0001193125-17-107678.txt,2017-04-03,49754,DEF 14A,"DineEquity, Inc"
1,edgar/data/50863/0001193125-17-112133.txt,2017-04-06,50863,DEF 14A,INTEL CORP
0,edgar/data/51434/0001206774-17-001094.txt,2017-04-06,51434,DEF 14A,INTERNATIONAL PAPER CO /NEW/
0,edgar/data/51644/0001193125-17-122760.txt,2017-04-13,51644,DEF 14A,"INTERPUBLIC GROUP OF COMPANIES, INC."
3,edgar/data/5272/0001193125-17-175936.txt,2017-05-19,5272,DEF 14A,AMERICAN INTERNATIONAL GROUP INC
0,edgar/data/52795/0001193125-17-130687.txt,2017-04-20,52795,DEF 14A,ANIXTER INTERNATIONAL INC
3,edgar/data/52827/0001193125-17-107710.txt,2017-04-03,52827,DEF 14A,RAYONIER INC
0,edgar/data/54480/0001193125-17-110115.txt,2017-04-04,54480,DEF 14A,KANSAS CITY SOUTHERN
0,edgar/data/55135/0001193125-17-114725.txt,2017-04-07,55135,DEF 14A,KELLY SERVICES INC
3,edgar/data/5513/0000005513-17-000037.txt,2017-04-13,5513,DEF 14A,Unum Group
0,edgar/data/56868/0001193125-17-145321.txt,2017-04-28,56868,DEF 14A,PRIMEENERGY CORP
8,edgar/data/56873/0001193125-17-165302.txt,2017-05-10,56873,DEF 14A,KROGER CO
0,edgar/data/59255/0000059255-17-000028.txt,2017-04-06,59255,DEF 14A,VALHI INC /DE/
3,edgar/data/59558/0001193125-17-123501.txt,2017-04-14,59558,DEF 14A,LINCOLN NATIONAL CORP
0,edgar/data/5981/0001564590-17-006830.txt,2017-04-21,5981,DEF 14A,AMERICAN VANGUARD CORP
12,edgar/data/60667/0001193125-17-131092.txt,2017-04-21,60667,DEF 14A,LOWES COMPANIES INC
0,edgar/data/60714/0001193125-17-152105.txt,2017-05-01,60714,DEF 14A,LSB INDUSTRIES INC
0,edgar/data/61004/0001564590-17-011136.txt,2017-05-16,61004,DEF 14A,LGL GROUP INC
1,edgar/data/6201/0001193125-17-150441.txt,2017-05-01,6201,DEF 14A,American Airlines Group Inc.
0,edgar/data/63276/0001193125-17-111466.txt,2017-04-05,63276,DEF 14A,MATTEL INC /DE/
21,edgar/data/63908/0001206774-17-001192.txt,2017-04-13,63908,DEF 14A,MCDONALDS CORP
0,edgar/data/64463/0001003297-17-000092.txt,2017-04-21,64463,DEF 14A,MECHANICAL TECHNOLOGY INC
0,edgar/data/65596/0001019056-17-000485.txt,2017-05-23,65596,DEF 14A,SIEBERT FINANCIAL CORP
2,edgar/data/65770/0001193125-17-134086.txt,2017-04-24,65770,DEF 14A,"MICROVISION, INC."
3,edgar/data/66004/0001174947-17-000600.txt,2017-04-13,66004,DEF 14A,MIDDLESEX WATER CO
2,edgar/data/66570/0001193125-17-114794.txt,2017-04-07,66570,DEF 14A,MSA Safety Inc
0,edgar/data/67279/0001437749-17-006878.txt,2017-04-20,67279,DEF 14A,MOCON INC
0,edgar/data/67347/0001140361-17-025580.txt,2017-06-20,67347,DEF 14A,MODINE MANUFACTURING CO
1,edgar/data/6845/0001193125-17-162579.txt,2017-05-08,6845,DEF 14A,"APOGEE ENTERPRISES, INC."
1,edgar/data/6885/0000006885-17-000113.txt,2017-04-21,6885,DEF 14A,STAGE STORES INC
4,edgar/data/700564/0001206774-17-001048.txt,2017-04-03,700564,DEF 14A,FULTON FINANCIAL CORP
0,edgar/data/701288/0001626129-17-000192.txt,2017-04-10,701288,DEF 14A,ATRION CORP
1,edgar/data/701985/0001193125-17-113546.txt,2017-04-06,701985,DEF 14A,"L Brands, Inc."
0,edgar/data/702325/0000702325-17-000037.txt,2017-04-11,702325,DEF 14A,FIRST MIDWEST BANCORP INC
0,edgar/data/702513/0001437749-17-006139.txt,2017-04-05,702513,DEF 14A,Bank of Commerce Holdings
0,edgar/data/7039/0000007039-17-000019.txt,2017-04-27,7039,DEF 14A,TRECORA RESOURCES
0,edgar/data/704051/0001308179-17-000189.txt,2017-06-14,704051,DEF 14A,"LEGG MASON, INC."
0,edgar/data/70415/0000070415-17-000055.txt,2017-04-28,70415,DEF 14A,GP STRATEGIES CORP
0,edgar/data/704415/0000704415-17-000016.txt,2017-04-13,704415,DEF 14A,"TIVITY HEALTH, INC."
0,edgar/data/704532/0001564590-17-005962.txt,2017-04-04,704532,DEF 14A,NANOMETRICS INC
0,edgar/data/70487/0001437749-17-005884.txt,2017-04-03,70487,DEF 14A,NATIONAL RESEARCH CORP
1,edgar/data/705318/0001534424-17-000127.txt,2017-04-07,705318,DEF 14A,ASSET MANAGEMENT FUND
2,edgar/data/706863/0000706863-17-000022.txt,2017-04-10,706863,DEF 14A,UNION BANKSHARES INC
0,edgar/data/708821/0001174947-17-000690.txt,2017-04-28,708821,DEF 14A,PAR TECHNOLOGY CORP
3,edgar/data/708955/0001626129-17-000237.txt,2017-04-13,708955,DEF 14A,FIRST FINANCIAL BANCORP /OH/
0,edgar/data/709005/0001654954-17-003210.txt,2017-04-11,709005,DEF 14A,NOBLE ROMANS INC
0,edgar/data/709283/0001628280-17-006684.txt,2017-06-22,709283,DEF 14A,QUANTUM CORP /DE/
0,edgar/data/711669/0001437749-17-007261.txt,2017-04-27,711669,DEF 14A,COLONY BANKCORP INC
0,edgar/data/712515/0000712515-17-000045.txt,2017-06-16,712515,DEF 14A,ELECTRONIC ARTS INC.
0,edgar/data/712770/0001567619-17-000742.txt,2017-04-21,712770,DEF 14A,ONE LIBERTY PROPERTIES INC
0,edgar/data/712771/0001206774-17-001465.txt,2017-04-27,712771,DEF 14A,"ConnectOne Bancorp, Inc."
0,edgar/data/713095/0001437749-17-005880.txt,2017-04-03,713095,DEF 14A,FARMERS CAPITAL BANK CORP
0,edgar/data/714284/0001144204-17-023639.txt,2017-05-01,714284,DEF 14A,SORL Auto Parts Inc
1,edgar/data/714712/0001144204-17-019522.txt,2017-04-07,714712,DEF 14A,JUNIATA VALLEY FINANCIAL CORP
0,edgar/data/715787/0001437749-17-005983.txt,2017-04-04,715787,DEF 14A,INTERFACE INC
0,edgar/data/716314/0001193125-17-210453.txt,2017-06-22,716314,DEF 14A,GRAHAM CORP
0,edgar/data/71829/0000071829-17-000021.txt,2017-04-06,71829,DEF 14A,NEWPARK RESOURCES INC
0,edgar/data/718413/0001654954-17-003120.txt,2017-04-06,718413,DEF 14A,COMMUNITY BANCORP /VT
0,edgar/data/718937/0001144204-17-023635.txt,2017-05-01,718937,DEF 14A,STAAR SURGICAL CO
1,edgar/data/719209/0001089355-17-000002.txt,2017-04-28,719209,DEF 14A,ISRAMCO INC
2,edgar/data/719220/0000719220-17-000015.txt,2017-04-05,719220,DEF 14A,S&T BANCORP INC
3,edgar/data/719413/0001206774-17-001132.txt,2017-04-10,719413,DEF 14A,HECLA MINING CO/DE/
0,edgar/data/719494/0001144204-17-023440.txt,2017-05-01,719494,DEF 14A,"Inrad Optics, Inc."
0,edgar/data/719955/0001193125-17-128796.txt,2017-04-19,719955,DEF 14A,WILLIAMS SONOMA INC
2,edgar/data/720672/0001193125-17-139455.txt,2017-04-26,720672,DEF 14A,STIFEL FINANCIAL CORP
2,edgar/data/720858/0001626129-17-000244.txt,2017-04-13,720858,DEF 14A,INVESTORS TITLE CO
0,edgar/data/720875/0001096906-17-000267.txt,2017-04-25,720875,DEF 14A,DYNATRONICS CORP
1,edgar/data/721447/0000721447-17-000017.txt,2017-05-02,721447,DEF 14A,CCA INDUSTRIES INC
0,edgar/data/721693/0001213900-17-004381.txt,2017-04-28,721693,DEF 14A,CHINA RECYCLING ENERGY CORP
2,edgar/data/72333/0001308179-17-000102.txt,2017-04-05,72333,DEF 14A,NORDSTROM INC
0,edgar/data/724571/0001133796-17-000068.txt,2017-05-16,724571,DEF 14A,FREDS INC
0,edgar/data/724742/0001144204-17-023187.txt,2017-04-28,724742,DEF 14A,Trinity Place Holdings Inc.
1,edgar/data/724910/0000724910-17-000022.txt,2017-06-19,724910,DEF 14A,NVE CORP /NEW/
0,edgar/data/725363/0001004878-17-000107.txt,2017-04-27,725363,DEF 14A,CEL SCI CORP
2,edgar/data/72573/0001626129-17-000362.txt,2017-05-09,72573,DEF 14A,MOVADO GROUP INC
0,edgar/data/726728/0001626129-17-000168.txt,2017-04-03,726728,DEF 14A,REALTY INCOME CORP
2,edgar/data/727207/0001144204-17-019901.txt,2017-04-10,727207,DEF 14A,"Accelerate Diagnostics, Inc"
0,edgar/data/727273/0000727273-17-000010.txt,2017-04-21,727273,DEF 14A,CADIZ INC
0,edgar/data/727510/0001144204-17-026613.txt,2017-05-12,727510,DEF 14A,"ENZON PHARMACEUTICALS, INC."
0,edgar/data/728385/0001477932-17-002034.txt,2017-05-01,728385,DEF 14A,Midwest Energy Emissions Corp.
2,edgar/data/728387/0001144204-17-028168.txt,2017-05-17,728387,DEF 14A,"IsoRay, Inc."
9,edgar/data/72903/0001193125-17-110227.txt,2017-04-04,72903,DEF 14A,XCEL ENERGY INC
0,edgar/data/729580/0000729580-17-000008.txt,2017-04-11,729580,DEF 14A,BEL FUSE INC /NJ
1,edgar/data/729986/0001193125-17-111727.txt,2017-04-05,729986,DEF 14A,UNITED BANKSHARES INC/WV
1,edgar/data/73020/0001193125-17-122808.txt,2017-04-13,73020,DEF 14A,NORTHWEST NATURAL GAS CO
0,edgar/data/730255/0001206774-17-001943.txt,2017-06-30,730255,DEF 14A,CalAmp Corp.
0,edgar/data/730272/0001193125-17-132620.txt,2017-04-21,730272,DEF 14A,REPLIGEN CORP
1,edgar/data/730349/0001493152-17-005843.txt,2017-05-24,730349,DEF 14A,TOFUTTI BRANDS INC
1,edgar/data/730464/0001193125-17-152130.txt,2017-05-01,730464,DEF 14A,DEVRY EDUCATION GROUP INC.
1,edgar/data/731012/0000731012-17-000048.txt,2017-04-17,731012,DEF 14A,HEALTHCARE SERVICES GROUP INC
13,edgar/data/732834/0001193125-17-112654.txt,2017-04-06,732834,DEF 14A,"CONTINENTAL RESOURCES, INC"
0,edgar/data/733269/0000733269-17-000047.txt,2017-06-29,733269,DEF 14A,ACXIOM CORP
2,edgar/data/7332/0001206774-17-001173.txt,2017-04-12,7332,DEF 14A,SOUTHWESTERN ENERGY CO
0,edgar/data/736012/0001437749-17-006016.txt,2017-04-04,736012,DEF 14A,INTRUSION INC
1,edgar/data/737207/0001493152-17-004268.txt,2017-04-21,737207,DEF 14A,"Marina Biotech, Inc."
0,edgar/data/73887/0000073887-17-000015.txt,2017-06-22,73887,DEF 14A,Bristow Group Inc
0,edgar/data/740260/0001104659-17-021407.txt,2017-04-04,740260,DEF 14A,VENTAS INC
0,edgar/data/740806/0001002105-17-000034.txt,2017-04-13,740806,DEF 14A,F&M BANK CORP
0,edgar/data/740971/0001102256-17-000011.txt,2017-04-13,740971,DEF 14A,OLD POINT FINANCIAL CORP
2,edgar/data/741516/0000741516-17-000012.txt,2017-04-11,741516,DEF 14A,AMERICAN NATIONAL BANKSHARES INC.
2,edgar/data/741815/0000741815-17-000050.txt,2017-06-30,741815,DEF 14A,HOOPER HOLMES INC
1,edgar/data/742112/0000742112-17-000026.txt,2017-04-07,742112,DEF 14A,INVACARE CORP
0,edgar/data/742126/0001047469-17-002557.txt,2017-04-12,742126,DEF 14A,"US ECOLOGY, INC."
0,edgar/data/74260/0000074260-17-000022.txt,2017-04-14,74260,DEF 14A,OLD REPUBLIC INTERNATIONAL CORP
2,edgar/data/7431/0001193125-17-151879.txt,2017-05-01,7431,DEF 14A,ARMSTRONG WORLD INDUSTRIES INC
0,edgar/data/743238/0001437749-17-006541.txt,2017-04-13,743238,DEF 14A,SPARTAN MOTORS INC
0,edgar/data/743988/0000743988-17-000055.txt,2017-06-02,743988,DEF 14A,XILINX INC
0,edgar/data/744187/0000930413-17-002042.txt,2017-05-09,744187,DEF 14A,REX AMERICAN RESOURCES Corp
0,edgar/data/744218/0001047469-17-003056.txt,2017-04-28,744218,DEF 14A,"Celldex Therapeutics, Inc."
0,edgar/data/744825/0001144204-17-023597.txt,2017-05-01,744825,DEF 14A,AMERICAN SHARED HOSPITAL SERVICES
1,edgar/data/745308/0001193125-17-124299.txt,2017-04-14,745308,DEF 14A,ST JOE CO
0,edgar/data/745732/0000745732-17-000013.txt,2017-04-04,745732,DEF 14A,ROSS STORES INC
